"","name","screen_name","party","type","gender"
"2324","Julia Brownley","juliabrownley26","Republican","rep","M"
"2325","Julia Brownley","juliabrownley26","Republican","rep","M"
"2326","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2327","Julia Brownley","juliabrownley26","Democrat","rep","F"
"2328","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2329","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2330","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2331","Julia Brownley","juliabrownley26","Republican","rep","M"
"2332","Julia Brownley","juliabrownley26","Republican","sen","M"
"2333","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2334","Julia Brownley","juliabrownley26","Republican","rep","M"
"2335","Julia Brownley","juliabrownley26","Republican","rep","F"
"2336","Julia Brownley","juliabrownley26","Republican","rep","M"
"2337","Julia Brownley","juliabrownley26","Republican","rep","M"
"2338","Julia Brownley","juliabrownley26","Republican","rep","M"
"2339","Julia Brownley","juliabrownley26","Republican","rep","M"
"2340","Julia Brownley","juliabrownley26","Democrat","rep","M"
"2341","Julia Brownley","juliabrownley26","Democrat","rep","F"
"2342","Julia Brownley","juliabrownley26","Republican","rep","M"
"2343","Julia Brownley","juliabrownley26","Republican","rep","F"
"2344","Rep. Tony Cárdenas","repcardenas","Democrat","rep","M"
"2345","Rep. Steve Scalise","stevescalise","Republican","rep","M"
"2346","Rep. Mark Pocan","repmarkpocan","Democrat","rep","M"
"2347","Donald Payne Jr.","repdonaldpayne","Democrat","rep","M"
"2348","Keith Rothfus","keithrothfus","Republican","rep","M"
"2349","D. Wasserman Schultz","repdwstweets","Democrat","rep","F"
"2350","Rep. Scott Peters","repscottpeters","Democrat","rep","M"
"2351","Rep. Beto O'Rourke","repbetoorourke","Democrat","rep","M"
"2352","Rep. David Valadao","repdavidvaladao","Republican","rep","M"
"2353","Martin Heinrich","martinheinrich","Democrat","sen","M"
"2354","Senator Jim Risch","senatorrisch","Republican","sen","M"
"2355","Rep. Cheri Bustos","repcheri","Democrat","rep","F"
"2356","Jim Bridenstine","repjbridenstine","Republican","rep","M"
"2357","Raul Ruiz","congressmanruiz","Democrat","rep","M"
"2358","Rep. Andy Barr","repandybarr","Republican","rep","M"
"2359","US Rep. Filemon Vela","repfilemonvela","Democrat","rep","M"
"2360","Kyrsten Sinema","repsinema","Democrat","rep","F"
"2361","Bill Foster","repbillfoster","Democrat","rep","M"
"2362","Rep. Roger Williams","reprwilliams","Republican","rep","M"
"2363","Rep. Lois Frankel","reploisfrankel","Democrat","rep","F"
"2364","Sen. Tammy Baldwin","senatorbaldwin","Democrat","sen","F"
"2365","Senator Ted Cruz","sentedcruz","Republican","sen","M"
"2366","Rep. Paul Cook","reppaulcook","Republican","rep","M"
"2367","Rep. Marc Veasey","repveasey","Democrat","rep","M"
"2368","Susan W. Brooks","susanwbrooks","Republican","rep","F"
"2369","Sean Patrick Maloney","repseanmaloney","Democrat","rep","M"
"2370","Rep. Chris Stewart","repchrisstewart","Republican","rep","M"
"2371","Ted Yoho","reptedyoho","Republican","rep","M"
"2372","Rep. Brad Schneider","repschneider","Democrat","rep","M"
"2373","Senator Deb Fischer","senatorfischer","Republican","sen","F"
"2374","Rep. Jared Huffman","rephuffman","Democrat","rep","M"
"2375","Rep. Doug LaMalfa","replamalfa","Republican","rep","M"
"2376","Denny Heck","repdennyheck","Democrat","rep","M"
"2377","Senator Angus King","senangusking","Republican","rep","M"
"2378","Senator Angus King","senangusking","Democrat","rep","M"
"2379","Senator Angus King","senangusking","Democrat","sen","F"
"2380","Senator Angus King","senangusking","Republican","sen","M"
"2381","Senator Angus King","senangusking","Democrat","sen","F"
"2382","Senator Angus King","senangusking","Democrat","sen","F"
"2383","Senator Angus King","senangusking","Republican","rep","F"
"2384","Senator Angus King","senangusking","Republican","rep","M"
"2385","Senator Angus King","senangusking","Democrat","rep","M"
"2386","Senator Angus King","senangusking","Republican","rep","M"
"2387","Senator Angus King","senangusking","Democrat","rep","M"
"2388","Senator Angus King","senangusking","Democrat","rep","M"
"2389","Senator Angus King","senangusking","Democrat","rep","M"
"2390","Senator Angus King","senangusking","Democrat","rep","F"
"2391","Senator Angus King","senangusking","Democrat","rep","M"
"2392","Senator Angus King","senangusking","Democrat","rep","F"
"2393","Senator Angus King","senangusking","Republican","rep","M"
"2394","Senator Angus King","senangusking","Republican","rep","M"
"2395","Senator Angus King","senangusking","Republican","rep","M"
"2396","Senator Angus King","senangusking","Democrat","rep","M"
"2397","Senator Angus King","senangusking","Democrat","rep","F"
"2398","Senator Angus King","senangusking","Democrat","rep","M"
"2399","Senator Angus King","senangusking","Democrat","rep","F"
"2400","Senator Angus King","senangusking","Democrat","rep","M"
"2401","Senator Angus King","senangusking","Republican","rep","M"
"2402","Senator Angus King","senangusking","Republican","rep","M"
"2403","Senator Angus King","senangusking","Republican","rep","M"
"2404","Senator Angus King","senangusking","Democrat","rep","M"
"2405","Senator Angus King","senangusking","Republican","rep","M"
"2406","Senator Angus King","senangusking","Republican","rep","M"
"2407","Senator Angus King","senangusking","Republican","rep","M"
"2408","Senator Angus King","senangusking","Republican","rep","M"
"2409","Senator Angus King","senangusking","Republican","rep","M"
"2410","Senator Angus King","senangusking","Democrat","rep","M"
"2411","Senator Angus King","senangusking","Democrat","rep","M"
"2412","Senator Angus King","senangusking","Republican","rep","M"
"2413","Senator Angus King","senangusking","Republican","rep","M"
"2414","Senator Angus King","senangusking","Republican","rep","M"
"2415","Senator Angus King","senangusking","Republican","rep","M"
"2416","Senator Angus King","senangusking","Republican","rep","M"
"2417","Senator Angus King","senangusking","Democrat","rep","M"
"2418","Senator Angus King","senangusking","Democrat","rep","F"
"2419","Senator Angus King","senangusking","Democrat","rep","M"
"2420","Senator Angus King","senangusking","Democrat","rep","M"
"2421","Senator Angus King","senangusking","Democrat","rep","M"
"2422","Senator Angus King","senangusking","Republican","rep","M"
"2423","Senator Angus King","senangusking","Republican","sen","M"
"2424","Senator Angus King","senangusking","Democrat","rep","M"
"2425","Senator Angus King","senangusking","Republican","rep","M"
"2426","Senator Angus King","senangusking","Republican","rep","F"
"2427","Senator Angus King","senangusking","Republican","rep","M"
"2428","Senator Angus King","senangusking","Republican","rep","M"
"2429","Senator Angus King","senangusking","Republican","rep","M"
"2430","Senator Angus King","senangusking","Republican","rep","M"
"2431","Senator Angus King","senangusking","Democrat","rep","M"
"2432","Senator Angus King","senangusking","Democrat","rep","F"
"2433","Senator Angus King","senangusking","Republican","rep","M"
"2434","Senator Angus King","senangusking","Republican","rep","F"
"2435","Jackie Walorski","repwalorski","Republican","rep","F"
"2436","Rep. Tulsi Gabbard","tulsipress","Democrat","rep","F"
"2437","MichelleLujanGrisham","replujangrisham","Democrat","rep","F"
"2438","Sen. Heidi Heitkamp","senatorheitkamp","Democrat","sen","F"
"2439","Elizabeth Esty","repesty","Democrat","rep","F"
"2440","Rep. Doug Collins","repdougcollins","Republican","rep","M"
"2441","Markwayne Mullin","repmullin","Republican","rep","M"
"2442","Rep. Derek Kilmer","repderekkilmer","Democrat","rep","M"
"2443","Ron DeSantis","repdesantis","Republican","rep","M"
"2444","Ann McLane Kuster","repanniekuster","Democrat","rep","F"
"2445","Tammy Duckworth","senduckworth","Democrat","sen","F"
"2446","George Holding","repholding","Republican","rep","M"
"2447","Congressman Tom Rice","reptomrice","Republican","rep","M"
"2448","Rep. Chris Collins","repchriscollins","Republican","rep","M"
"2449","Randy Weber","txrandy14","Republican","rep","M"
"2450","Rep. Joe Kennedy III","repjoekennedy","Democrat","rep","M"
"2451","Rep. Alan Lowenthal","replowenthal","Democrat","rep","M"
"2452","US Rep. Rick Nolan","usrepricknolan","Democrat","rep","M"
"2453","Grace Meng","repgracemeng","Democrat","rep","F"
"2454","Rep. Kevin Cramer","repkevincramer","Republican","rep","M"
"2455","Rep. Luke Messer","replukemesser","Republican","rep","M"
"2456","Rep. Dan Kildee","repdankildee","Democrat","rep","M"
"2457","Mark Takano","repmarktakano","Democrat","rep","M"
"2458","Rep. Daniel Lipinski","replipinski","Democrat","rep","M"
"2459","Rep. Suzan DelBene","repdelbene","Democrat","rep","F"
"2460","US Rep Rodney Davis","rodneydavis","Republican","rep","M"
"2461","Dave Joyce","repdavejoyce","Republican","rep","M"
"2462","Thomas Massie","repthomasmassie","Republican","rep","M"
"2463","Elizabeth Warren","senwarren","Democrat","sen","F"
"2464","Tom Cotton","sentomcotton","Republican","sen","M"
"2465","Mark Meadows","repmarkmeadows","Republican","rep","M"
"2466","Rep. Andy Harris, MD","repandyharrismd","Republican","rep","M"
"2467","Congressman Ami Bera","repbera","Democrat","rep","M"
"2468","Rep Robert Pittenger","reppittenger","Republican","rep","M"
"2469","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2470","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2471","Sen. Maggie Hassan","senatorhassan","Democrat","sen","F"
"2472","Sen. Maggie Hassan","senatorhassan","Republican","sen","M"
"2473","Sen. Maggie Hassan","senatorhassan","Democrat","sen","F"
"2474","Sen. Maggie Hassan","senatorhassan","Democrat","sen","F"
"2475","Sen. Maggie Hassan","senatorhassan","Republican","rep","F"
"2476","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2477","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2478","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2479","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2480","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2481","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2482","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2483","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2484","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2485","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2486","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2487","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2488","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2489","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2490","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2491","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2492","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2493","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2494","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2495","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2496","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2497","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2498","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2499","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2500","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2501","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2502","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2503","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2504","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2505","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2506","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2507","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2508","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2509","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2510","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2511","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2512","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2513","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2514","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2515","Sen. Maggie Hassan","senatorhassan","Republican","sen","M"
"2516","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2517","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2518","Sen. Maggie Hassan","senatorhassan","Republican","rep","F"
"2519","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2520","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2521","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2522","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2523","Sen. Maggie Hassan","senatorhassan","Democrat","rep","M"
"2524","Sen. Maggie Hassan","senatorhassan","Democrat","rep","F"
"2525","Sen. Maggie Hassan","senatorhassan","Republican","rep","M"
"2526","Sen. Maggie Hassan","senatorhassan","Republican","rep","F"
"2527","Rep. Eric Swalwell","repswalwell","Democrat","rep","M"
"2528","Rep. John Delaney","repjohndelaney","Democrat","rep","M"
"2529","Rep. Mike Kelly","mikekellypa","Republican","rep","M"
"2530","Richard Hudson","reprichhudson","Republican","rep","M"
"2531","Rep. Pat Tiberi","pattiberi","Republican","rep","M"
"2532","Sensenbrenner Press","jimpressoffice","Republican","rep","M"
"2533","David Rouzer","repdavidrouzer","Republican","rep","M"
"2534","Dana Rohrabacher","reprohrabacher",NA,NA,NA
"2535","Rep. Danny Davis","repdannydavis","Democrat","rep","M"
"2536","Elijah E. Cummings","repcummings","Democrat","rep","M"
"2537","Matt Cartwright","repcartwright","Democrat","rep","M"
"2538","Ro Khanna","rokhannausa",NA,NA,NA
"2539","Rep. Leonard Lance","replancenj7","Republican","rep","M"
"2540","Senator Mike Crapo","mikecrapo","Republican","sen","M"
"2541","Lacy Clay MO1st","lacyclaymo1",NA,NA,NA
"2542","Rep. Doug Lamborn","repdlamborn","Republican","rep","M"
"2543","Marcy Kaptur","repmarcykaptur","Democrat","rep","F"
"2544","Suzanne Bonamici","repbonamici","Democrat","rep","F"
"2545","Senator Thad Cochran","senthadcochran","Republican","sen","M"
"2546","Hal Rogers","rephalrogers","Republican","rep","M"
"2547","Brad Wenstrup","repbradwenstrup","Republican","rep","M"
"2548","Rep. Betty McCollum","bettymccollum04","Democrat","rep","F"
"2549","Senator Jon Tester","senatortester","Democrat","sen","M"
"2550","Dave Loebsack","daveloebsack","Democrat","rep","M"
"2551","Senator Jack Reed","senjackreed","Democrat","sen","M"
"2552","Rep. Roybal-Allard","reproybalallard","Democrat","rep","F"
"2553","Sen Dianne Feinstein","senfeinstein","Democrat","sen","F"
"2554","Hakeem Jeffries","repjeffries","Democrat","rep","M"
"2555","Rep. Jared Polis","repjaredpolis",NA,NA,NA
"2556","Rep. Richard Neal","reprichardneal","Democrat","rep","M"
"2557","Office of Sen. Coons","sencoonsoffice",NA,NA,NA
"2558","Rep. Susan Davis","repsusandavis","Democrat","rep","F"
"2559","G. K. Butterfield","gkbutterfield","Democrat","rep","M"
"2560","Rep. Rick Larsen","repricklarsen","Democrat","rep","M"
"2561","RepMarkAmodei","markamodeinv2","Republican","rep","M"
"2562","Jerry McNerney","repmcnerney","Democrat","rep","M"
"2563","Rep. John Yarmuth","repjohnyarmuth","Democrat","rep","M"
"2564","Senator John Hoeven","senjohnhoeven","Republican","sen","M"
"2565","Rep. Terri A. Sewell","repterrisewell","Democrat","rep","F"
"2566","Mac Thornberry Press","mactxpress","Republican","rep","M"
"2567","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2568","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2569","Rep. John Sarbanes","repsarbanes","Democrat","sen","F"
"2570","Rep. John Sarbanes","repsarbanes","Republican","sen","M"
"2571","Rep. John Sarbanes","repsarbanes","Democrat","sen","F"
"2572","Rep. John Sarbanes","repsarbanes","Democrat","sen","F"
"2573","Rep. John Sarbanes","repsarbanes","Republican","rep","F"
"2574","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2575","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2576","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2577","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2578","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2579","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2580","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2581","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2582","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2583","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2584","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2585","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2586","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2587","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2588","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2589","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2590","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2591","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2592","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2593","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2594","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2595","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2596","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2597","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2598","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2599","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2600","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2601","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2602","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2603","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2604","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2605","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2606","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2607","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2608","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2609","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2610","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2611","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2612","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2613","Rep. John Sarbanes","repsarbanes","Republican","sen","M"
"2614","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2615","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2616","Rep. John Sarbanes","repsarbanes","Republican","rep","F"
"2617","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2618","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2619","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2620","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2621","Rep. John Sarbanes","repsarbanes","Democrat","rep","M"
"2622","Rep. John Sarbanes","repsarbanes","Democrat","rep","F"
"2623","Rep. John Sarbanes","repsarbanes","Republican","rep","M"
"2624","Rep. John Sarbanes","repsarbanes","Republican","rep","F"
"2625","Rep. Devin Nunes","rep_devinnunes","Republican","rep","M"
"2626","Sen. McConnell Press","mcconnellpress","Republican","sen","M"
"2627","Rep. Jared Huffman","jaredhuffman",NA,NA,NA
"2628","Indian Affairs Cmte","indiancommittee",NA,NA,NA
"2629","VP Biden (Archived)","vp44",NA,NA,NA
"2630","David Young","repdavidyoung","Republican","rep","M"
"2631","Linda T. Sánchez","replindasanchez","Democrat","rep","F"
"2632","Rep. Stephen Lynch","repstephenlynch","Democrat","rep","M"
"2633","Dutch Ruppersberger","call_me_dutch","Democrat","rep","M"
"2634","Bobby L. Rush","repbobbyrush","Democrat","rep","M"
"2635","Mike Thompson","repthompson","Democrat","rep","M"
"2636","Cong. Steven Palazzo","congpalazzo","Republican","rep","M"
"2637","Senator John Thune","senjohnthune","Republican","sen","M"
"2638","Rep. Adrian Smith","repadriansmith","Republican","rep","M"
"2639","Mike Conaway","conawaytx11","Republican","rep","M"
"2640","Senator Patty Murray","pattymurray","Democrat","sen","F"
"2641","Mike Enzi","senatorenzi","Republican","sen","M"
"2642","HouseVetAffairs","housevetaffairs",NA,NA,NA
"2643","Daniel Webster","repwebster","Republican","rep","M"
"2644","Marsha Blackburn","marshablackburn","Republican","rep","F"
"2645","Richard Blumenthal","senblumenthal","Democrat","sen","M"
"2646","SenateEnergyDems","energydems",NA,NA,NA
"2647","SASC Majority","sascmajority",NA,NA,NA
"2648","Rep. Zoe Lofgren","repzoelofgren","Democrat","rep","F"
"2649","Rep Cedric Richmond","reprichmond","Democrat","rep","M"
"2650","Dean Heller","sendeanheller","Republican","sen","M"
"2651","Senator Roger Wicker","senatorwicker","Republican","sen","M"
"2652","Senator Hatch Office","senorrinhatch","Republican","sen","M"
"2653","Carolyn  B. Maloney","repmaloney","Democrat","rep","F"
"2654","Joe Wilson","repjoewilson","Republican","rep","M"
"2655","Rep. Kevin Yoder","repkevinyoder","Republican","rep","M"
"2656","Tom Reed","reptomreed","Republican","rep","M"
"2657","Rep Peter DeFazio","reppeterdefazio","Democrat","rep","M"
"2658","Ron Wyden","ronwyden","Democrat","sen","M"
"2659","Senator Tom Carper","senatorcarper","Democrat","sen","M"
"2660","Sanford Bishop, Jr.","sanfordbishop","Democrat","rep","M"
"2661","Rep. Anna G. Eshoo","repannaeshoo","Democrat","rep","F"
"2662","Sam Johnson","samspressshop","Republican","rep","M"
"2663","Patrick Meehan","repmeehan","Republican","rep","M"
"2664","Rep. Barbara Lee","repbarbaralee","Democrat","rep","F"
"2665","Jeff Denham","repjeffdenham","Republican","rep","M"
"2666","Seth Moulton","sethmoulton",NA,NA,NA
"2667","Senator Dick Durbin","senatordurbin","Democrat","sen","M"
"2668","Ed Royce","repedroyce","Republican","rep","M"
"2669","House Judiciary Dems","housejuddems",NA,NA,NA
"2670","Raúl R. Labrador","raul_labrador","Republican","rep","M"
"2671","Rep. Jim Costa","repjimcosta","Democrat","rep","M"
"2672","JaimeHerreraBeutler","herrerabeutler","Republican","rep","F"
"2673","Niki Tsongas","nikiinthehouse","Democrat","rep","F"
"2674","Rep. Scott Tipton","reptipton","Republican","rep","M"
"2675","Sen. Patrick Leahy","senatorleahy","Democrat","sen","M"
"2676","Frank Lucas","repfranklucas","Republican","rep","M"
"2677","Dr. Dan Benishek","congressmandan",NA,NA,NA
"2678","Sheldon Whitehouse","senwhitehouse","Democrat","sen","M"
"2679","Jim McGovern","repmcgovern","Democrat","rep","M"
"2680","Rep. Charlie Dent","repcharliedent","Republican","rep","M"
"2681","Frank LoBiondo","replobiondo","Republican","rep","M"
"2682","Yvette D. Clarke","repyvetteclarke","Democrat","rep","F"
"2683","Rep. Paul Gosar, DDS","repgosar","Republican","rep","M"
"2684","David B. McKinley","repmckinley","Republican","rep","M"
"2685","Rep. Jeff Duncan","repjeffduncan","Republican","rep","M"
"2686","Rep. Tom Marino","reptommarino","Republican","rep","M"
"2687","HomelandSecurityCmte","househomeland",NA,NA,NA
"2688","Congressmember Bass","repkarenbass","Democrat","rep","F"
"2689","Rep. Lou Barletta","reploubarletta","Republican","rep","M"
"2690","Rep Tim Walberg","repwalberg","Republican","rep","M"
"2691","Rep. Randy Hultgren","rephultgren","Republican","rep","M"
"2692","Rep. Vicky Hartzler","rephartzler","Republican","rep","F"
"2693","Rep. Steve Chabot","repstevechabot","Republican","rep","M"
"2694","Trey Gowdy","tgowdysc","Republican","rep","M"
"2695","Rep. Bill Flores","repbillflores","Republican","rep","M"
"2696","Mo Brooks","repmobrooks","Republican","rep","M"
"2697","Rep. Jim Renacci","repjimrenacci","Republican","rep","M"
"2698","Senator Gary Peters","sengarypeters","Democrat","sen","M"
"2699","Rep. Norma Torres","normajtorres","Democrat","rep","F"
"2700","Colleen Hanabusa","rephanabusa",NA,NA,NA
"2701","Scott DesJarlais","desjarlaistn04","Republican","rep","M"
"2702","Steve Pearce","repstevepearce","Republican","rep","M"
"2703","Rep. Kristi Noem","repkristinoem","Republican","rep","F"
"2704","Cory Gardner","sencorygardner","Republican","sen","M"
"2705","Chuck Fleischmann","repchuck","Republican","rep","M"
"2706","Rep. Bob Gibbs","repbobgibbs","Republican","rep","M"
"2707","Larry Bucshon, MD","replarrybucshon","Republican","rep","M"
"2708","Rep. Austin Scott","austinscottga08","Republican","rep","M"
"2709","House Ag Committee","houseagnews",NA,NA,NA
"2710","Rep. Steve Womack","rep_stevewomack","Republican","rep","M"
"2711","Senator Joe Manchin","sen_joemanchin","Democrat","sen","M"
"2712","Senator Todd Young","sentoddyoung","Republican","sen","M"
"2713","Morgan Griffith","repmgriffith","Republican","rep","M"
"2714","Sean Duffy","repseanduffy","Republican","rep","M"
"2715","Rep Frederica Wilson","repwilson","Democrat","rep","F"
"2716","Rep. Bill Huizenga","rephuizenga","Republican","rep","M"
"2717","Justin Amash","justinamash",NA,NA,NA
"2718","Senator Ron Johnson","senronjohnson","Republican","sen","M"
"2719","Senate Ag Democrats","senateagdems",NA,NA,NA
"2720","Rep Rick Crawford","reprickcrawford","Republican","rep","M"
"2721","Bill Keating","usrepkeating","Democrat","rep","M"
"2722","Joaquin Castro","joaquincastrotx","Democrat","rep","M"
"2723","Brendan Boyle","repbrendanboyle","Democrat","rep","M"
"2724","Rep David Schweikert","repdavid","Republican","rep","M"
"2725","Sen. James Lankford","senatorlankford","Republican","sen","M"
"2726","CHA Republicans","houseadmngop",NA,NA,NA
"2727","Rep. Martha Roby","repmartharoby","Republican","rep","F"
"2728","Michael F. Bennet","senbennetco","Democrat","sen","M"
"2729","Nita Lowey","nitalowey","Democrat","rep","F"
"2730","Senator Pat Toomey","sentoomey","Republican","sen","M"
"2731","Adam Kinzinger","repkinzinger","Republican","rep","M"
"2732","Tim Scott","senatortimscott","Republican","sen","M"
"2733","Senator Rand Paul","randpaul",NA,NA,NA
"2734","Senator Joe Donnelly","sendonnelly","Democrat","sen","M"
"2735","Bill Johnson","repbilljohnson","Republican","rep","M"
"2736","Steve Stivers","repstevestivers","Republican","rep","M"
"2737","Rep. Henry Cuellar","repcuellar","Democrat","rep","M"
"2738","Sen. John Barrasso","senjohnbarrasso","Republican","sen","M"
"2739","André Carson","repandrecarson","Democrat","rep","M"
"2740","Rep. Pete Visclosky","repvisclosky","Democrat","rep","M"
"2741","Shelley Moore Capito","sencapito","Republican","sen","F"
"2742","Judy Chu","repjudychu","Democrat","rep","F"
"2743","Tom Graves","reptomgraves","Republican","rep","M"
"2744","James E. Clyburn","clyburn","Democrat","rep","M"
"2745","Senator Tim Kaine","timkaine",NA,NA,NA
"2746","Senate Budget Cmte","senatebudget",NA,NA,NA
"2747","Senator Bob Casey","senbobcasey","Democrat","sen","M"
"2748","David Scott","repdavidscott","Democrat","rep","M"
"2749","US Rep E.B.Johnson","repebj","Democrat","rep","F"
"2750","Rep. Nydia Velazquez","nydiavelazquez","Democrat","rep","F"
"2751","Eliot Engel","repeliotengel","Democrat","rep","M"
"2752","Rep. Emanuel Cleaver","repcleaver","Democrat","rep","M"
"2753","Steve Cohen","repcohen","Democrat","rep","M"
"2754","Rep. Bobby Scott","bobbyscott","Democrat","rep","M"
"2755","Rep. Kay Granger","repkaygranger","Republican","rep","F"
"2756","Rep.Grace Napolitano","gracenapolitano","Democrat","rep","F"
"2757","Congressman Al Green","repalgreen","Democrat","rep","M"
"2758","David E. Price","repdavideprice","Democrat","rep","M"
"2759","Lloyd Doggett","replloyddoggett","Democrat","rep","M"
"2760","Rep. Marcia L. Fudge","repmarciafudge","Democrat","rep","F"
"2761","House Budget Dems","housebudgetdems",NA,NA,NA
"2762","Chris Murphy","chrismurphyct","Democrat","sen","M"
"2763","Bob Brady","repbrady","Democrat","rep","M"
